id,name,price,list_price,discount_rate,rating_average,review_count,all_time_quantity_sold,authors,publisher_vn,manufacturer,isbn13,book_cover,number_of_page,publication_date,current_seller_name,inventory_status,stock,has_freeship,is_authentic,has_return_policy,cat1,cat2,cat3
169603492,i-Learn Smart Maths Grade 2 Workbook Part 1 ( ENG-VN),104000,104000,0,4.8,4,126,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Vietnam News Agency Publishing House,9786049809897,,,,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
59579776,Tổng tập Văn học dân gian Nam bộ - Tập 1 Quyển 4: Truyện kể dân gian Nam bộ (Truyện ngụ ngôn; Truyện cười; Truyện Trạng),216200,230000,6,4.8,4,18,Huỳnh Ngọc Trảng Phạm Thiếu Hương biên soạn,Nhà Xuất Bản Văn Hóa - Văn Nghệ,Nhà Xuất Bản Văn Hóa - Văn Nghệ TP.HCM,,Bìa mềm,856.0,2020-08-12,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
72702287,Tư Trị Thông Giám - Tập 7,257200,289000,11,5.0,4,12,Tư Mã Quang,CÔNG TY TNHH SÁCH & TRUYỀN THÔNG VIỆT NAM,Nhà Xuất Bản Văn Học,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
159668021,Cỏ khô lầm lỡ muốt mùa,148500,208000,29,4.8,4,36,Nguyễn Hàng Tình,PHANBOOK,Nhà Xuất Bản Đà Nẵng,,Bìa mềm,288.0,2021-11-08,PHAN LỆ & FRIENDS,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
150373114,僕のヒーローアカデミア 32 - My Hero Academia 32,177600,188000,6,5.0,4,4,Không rõ,Kinokuniya Book Stores,Shueisha,9784088827889.0,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,comics-graphic-novels
186495732,Grimgar - Ảo Ảnh Và Tro Tàn - Tập 10,80700,85000,5,5.0,4,27,Ao Jyumonji,Nhà Xuất Bản Kim Đồng,Nhà Xuất Bản Kim Đồng,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
115298927,"Sách summer brain quest 3&4 phát triển tư duy iq cho bé - in màu ( tiếng anh, 8 - 9 tuổi )",126000,180000,30,5.0,4,19,Nhiều,Công ty cổ phần đầu tư và phát triển giáo dục quốc tế Á Châu,Nhà Xuất Bản Lao Động,9786045576496a,Bìa mềm,162.0,2020-12-30,Hiệu sách Gen books,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,teaching-learning
168358989,Nam Việt Thần Kỳ Hội Lục,265000,265000,0,5.0,4,22,Không rõ, NXB Đại Học Sư Phạm,Nhà Xuất Bản Đại Học Sư Phạm,,,531.0,,NXB Đại học Sư phạm,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
271376384,[Pre-Order] 10-Year Record Of BTS - Beyond The Story - Bìa Cứng - Tặng Kèm 1 PET Bookmark + 8 Photo Cards + 1 Poster A3,530100,589000,10,4.8,4,13,Không rõ,AZ Việt Nam,Nhà Xuất Bản Thế Giới,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
169377578,Combo Ẩn Tàng Thư Dantalian - Tập 2 + 3 (Bộ 2 Tập),219800,229000,4,5.0,4,11,Mikumo Gakuto,Thái Hà,Nhà Xuất Bản Hà Nội,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
204056068,Combo Prepare A2 Level 2: Student's Book + Workbook With Audio Download,364800,384000,5,5.0,4,87,Nhiều tác giả,Cambridge University Press,Cambridge University Press,combo-9781108825948-9781108919289,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
277007040,Có Một Thời Ở Chợ Lớn,299000,299000,0,5.0,4,29,Phạm Công Luận,Phương Nam Book,Nhà Xuất Bản Thế Giới,,Bìa mềm,260.0,2025-01-14,Nhà sách NetaBooks,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
274943475,Sách Nữ Chính Sinh Tồn Mạnh Mẽ Trong Thế Giới Otome Game 2,107000,179000,40,5.0,4,25,Harunohi Biyori,Ichi Light Novel,Nhà Xuất Bản Thế Giới,,Bìa mềm,,,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
275748866,Sách Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 4,145000,175000,17,5.0,4,75,"Fuse, Mitz Vah",Skynovel,Nhà Xuất Bản Phụ Nữ Việt Nam,,Bìa mềm,552.0,,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
271966496,Sách Vườn Tôi Có Cây Lá Bình Yên,104400,135000,23,5.0,4,66,Winlinh,Blue.Books,Nhà Xuất Bản Thế Giới,,Bìa mềm,256.0,2023-09-20,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,tho
72890488,Truyện Kiều Tự Kể,180500,190000,5,4.3,4,21,Cao Nguyệt Nguyên,NXB Kim Đồng,Nhà Xuất Bản Kim Đồng,,Bìa cứng,140.0,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
55286559,Compact Preliminary For Schools 2nd Edition Student's Book Without Answers With Online Practice,361900,381000,5,4.8,4,29,"Amanda Thomas, Sue Elliott",Cambridge University Press,Cambridge University Press,9781108616195,,,,Nhà sách Fahasa,available,1000.0,True,False,True,sach-tieng-anh,education-teaching,elts
208271047,Tiếng Việt Giàu Đẹp - Đi Tìm Bản Sắc Tiếng Việt (Tái Bản 2022),99700,105000,5,5.0,4,31,Trịnh Sâm,NXB Trẻ,NXB Trẻ,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
11253093,Sách Kim Liên Một Thuở - Ký Ức Hà Nội Từ Những Khu Nhà Cũ,92000,115000,20,4.0,4,14,Vũ Công Chiến,Alphabooks,Nhà Xuất Bản Thế Giới,,Bìa mềm,280.0,2019-02-01,Alpha Books Official,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
58710084,Magnus Chase and the Ship of the Dead (Book 3),281200,296000,5,5.0,4,16,"Rick Riordan, Rick Riordan, Rick Riordan, Rick Riordan , Rick Riordan",Penguin Books,Penguin Books Ltd,9780141342603,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,children-books,literature-fiction
273984261,Sách Nguyệt Đạo Dị Giới -Tập 4,77400,129000,40,5.0,4,31,"Azumi Kei, Matsumoto Mitsuaki",Skynovel,Nhà Xuất Bản Phụ Nữ Việt Nam,,Bìa mềm,312.0,2024-01-10,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
51348524,"Thơ Trữ Tình Và Hai Truyện Thơ Kapkaz, Đoàn Người Tsigan",86350,86350,0,4.8,4,41,A X Puskin,Nhà sách Minh Thắng,Nhà Xuất Bản Văn Học,,,,,AHABOOKS,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
526128,Sách After You - Paperback,269000,269000,0,4.8,4,26,Jojo Moyes,Penguin Random House,Penguin Random House US,9781405909075,Paperback,416.0,2016-06-30,Xunhasaba Thế giới Sách Ngoại văn,available,1000.0,True,False,True,sach-tieng-anh,fiction-literature,contemporary
22955928,Objective Key Workbook With Answers Vietnam Edition 2,114000,132000,14,5.0,4,50,Wendy Sharp,Cambridge,Không rõ,9781108710619,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
127031645,Sách-Mùa chinh chiến ấy,155000,155000,0,5.0,4,16,Không rõ,NXB Trẻ,NXB Trẻ,,,,,Bamboo Books,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
277232077,"Xuân Giải Phóng, tập 1: Trước Giờ Vào Trận",101250,135000,25,5.0,4,27,Không rõ,VIETNAMBOOK,Nhà Xuất Bản Quân Đội Nhân Dân,,Bìa mềm tay gấp,,2025-02-03,VIETNAMBOOK,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
605018,Combo Nghìn Lẻ Một Ngày (2 Quyển),230000,230000,0,5.0,4,24,Francois Pétis De La Croix,Minh Long,Không rõ,,Bìa mềm,,2017-04-01,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
12626679,Ivanhoe,99000,99000,0,5.0,4,20,Sir Walter Scott,Không rõ,Wordsworth Editions Ltd,9781853262029,Paperback,464.0,,Xunhasaba Thế giới Sách Ngoại văn,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,classic
66464348,Sách Cách Mạng Tháng Tám 1945 - Thắng Lợi Vĩ Đại Đầu Tiên Của Dân Tộc Việt Nam Trong Thế Kỷ XX,204600,220000,7,4.5,4,13,"Trịnh Nhu, Trần Trọng Mơ",Nhà xuất bản Tổng hợp TP.HCM ,Nhà Xuất Bản Tổng hợp TP.HCM,,Bìa mềm,448.0,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
272107823,Combo NGƯỜI THẦY - Nguyễn Chí Vịnh + Ông Tướng Tình Báo Bí Ẩn Và Những Điệp Vụ Siêu Hạng (Sách viết về ông Ba Quốc - Đặng Trần Đức - 3Q),389000,389000,0,5.0,4,34,"Hoàng Hải Vân, Tấn Tú",FIRST NEWS,Nhà Xuất Bản Quân Đội Nhân Dân,,Bìa mềm,496.0,2023-09-18,SÁCH ĐẠI NAM,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
153521884,Sách Wham! George Và Tôi : Hồi kí - Một Bức Thư Tình Gửi Đến George,157600,235000,33,5.0,4,22,Andrew Ridgeley,Tân Việt,Nhà Xuất Bản Dân Trí,,Bìa mềm,338.0,2021-12-01,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
274319398,Sách Ác Nữ Trùng Sinh – Tập 1,139300,199000,30,5.0,4,58,Hanmint,AsNovel,Nhà Xuất Bản Thế Giới,,Bìa mềm,472.0,,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
275756749,Sách Hồi ký 50 năm mê hát - Năm mươi năm Cải lương,172000,230000,25,4.8,4,58,Vương Hồng Sển,NXB Trẻ,NXB Trẻ,,Bìa mềm,352.0,2024-07-23,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
278749397,Sách Vang Bóng Một Thời - Ấn Bản Đặc Biệt 20 Năm Thành Lập Nhã Nam - Bìa Cứng,269100,299000,10,5.0,4,42,Nguyễn Tuân,Nhã Nam,Nhà Xuất Bản Hội Nhà Văn,,Bìa cứng,220.0,,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
208271049,Tiếng Việt Giàu Đẹp - Cuộc Sống Ở Trong Ngôn Ngữ (Tái Bản 2022),76000,80000,5,5.0,4,33,Hoàng Tuệ,NXB Trẻ,NXB Trẻ,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
263044376,KHÔNG GIA ĐÌNH - Hector Malot (Bìa Da Cứng),134000,268000,50,4.0,4,45,Hector Malot,Khang Việt Book,Nhà Xuất Bản Văn Học,,Bìa Da,,,khangvietbook,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
58705935,Oxford Discover: Level 3: Workbook with Online Practice - 2nd Edition,445500,469000,5,4.0,4,42,Elise Pritchard,Oxford University Press,Oxford University Press,9780194053952,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
109886094,MẠNH TỬ (Bìa cứng),134000,268000,50,4.5,4,11,Không rõ,Khang Việt Book,Nhà Xuất Bản Văn Học,,Bìa cứng,,2021-06-03,khangvietbook,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
198651169,KỂ CHUYỆN CUỘC ĐỜI CÁC THIÊN TÀI: ANTON CHEKHOV - THẢO NGUYÊN KHÔNG BÌNH LẶNG_TV,79000,79000,0,5.0,4,8,Không rõ,Nhà sách Tân Việt,Nhà Xuất Bản Thanh Niên,,Bìa mềm,,,NewShop Official,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
69838794,Q: Skills For Success: Level 1: Listening And Speaking Student Book With iQ Online Practice - 3rd Edition,299200,315000,5,5.0,4,43,Jaimie Scanlon,Oxford University Press,Oxford University Press,9780194905138,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
171592342,進撃の巨人 20 - Attack On Titan 20,172900,183000,6,5.0,4,6,Không rõ,Kinokuniya Book Stores,Kodansha,9784063957204.0,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,comics-graphic-novels
194086836,"The Body Keeps The Score: Brain, Mind, And Body In The Healing Of Trauma",423100,455000,7,5.0,4,30,Không rõ,Penguin Books,Penguin Books,9780143127741,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,self-help,religion-spirituality
2131697,Sách Solutions (3E) Pre-Intermediate Workbook,275500,290000,5,5.0,4,76,"Tim Falla, Paul Davies",Oxford University Press,Không rõ,9780194510592,Paperback,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
58711232,Prepare B1 Level 5 Workbook with Audio Download,127000,131000,3,5.0,4,29,"Helen, Chilton",Cambridge University Press,Cambridge University Press,9781108919340,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
171312303,Effective Academic Writing 2E: Intro Student Book with Online Access Code,598000,598000,0,5.0,4,10,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Oxford,9780194323451,,,,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
274926158,"Tiếng Anh 5 i-Learn Smart Start - Trọn bộ (sách học sinh, sách bài tập, vở tập viết)",176000,176000,0,5.0,4,304,nhieu tac gia,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Nhà Xuất Bản Đại Học Sư Phạm TPHCM,9996043093684,Bìa mềm,270.0,2024-04-15,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,teaching-learning
271456498,Sách Lớn Lên Trên Đảo Vắng,114900,155000,26,5.0,4,126,Johann David Wyss,Đinh Tị,Nhà Xuất Bản Thanh Niên,,Bìa mềm,548.0,2023-08-08,Tiki Trading,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
58710896,Prepare A1 Level 1 Workbook With Audio Download,127000,131000,3,5.0,4,131,Garan Holcombe,Cambridge University Press,Cambridge University Press,9781108919272,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
147564397,Văn Học Nhật Bản - Vẻ Đẹp Mong Manh Và Bất Tận,160000,160000,0,5.0,4,27,Lam Anh,NXB Tổng Hợp TPHCM,Nhà Xuất Bản Tổng hợp TP.HCM,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
273623706,Truyện Kiều (Tái Bản 2021),47300,55000,14,4.8,4,14,Nguyễn Du,Cty Văn Hóa Minh Lâm,Nhà Xuất Bản Hồng Đức,,Bìa mềm,166.0,,Văn Lang Official Store,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tho
367083,Sách If Tomorrow Comes,299000,299000,0,5.0,4,36,Sidney Sheldon,HarperCollins,HarperCollins,9780006479673,Paperback,592.0,1998-01-03,Xunhasaba Thế giới Sách Ngoại văn,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,mystery-thriller-suspense
12533371,Sách Đạo Đức Kinh,89100,99000,10,4.3,4,77,Lão Tử,Alphabooks,Không rõ,,Bìa mềm,212.0,2019-03-01,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tho
194465033,Tiếng Anh 7 Right On! Teacher's book (Sách giáo viên),168000,168000,0,5.0,4,27,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Nhà Xuất Bản Đại Học Sư Phạm TPHCM,9786043099621,Bìa mềm,,2022-05-19,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,teaching-learning
105740370,Sách Sài Gòn - Chuyện Đời Của Phố 1 (Tái bản năm 2021),319500,355000,10,5.0,4,19,Phạm Công Luận,Phương Nam Book,Nhà Xuất Bản Hội Nhà Văn,,Bìa mềm,300.0,,PHƯƠNG NAM BOOK,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
270206284,Lịch Sử Văn Học Anh Quốc - Vanlangbooks,60000,120000,50,5.0,4,25,Michael Alexander,VanLangBooks,Nhà Xuất Bản Văn Hoá Thông Tin,,Bìa cứng,553.0,2006-06-01,Văn Lang Official Store,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
703218,Sách Phiêu Lưu Chữ,66500,70000,5,5.0,4,31,Hoàng Đăng Khoa,NXB Tổng Hợp,Không rõ,,,259.0,2017-06-28,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
192998870,The Subtle Art of Not Giving a F*Ck,449000,449000,0,4.8,4,21,Không rõ,HarperCollins,HarperCollins,9780062641540,Bìa mềm,,,Xunhasaba Thế giới Sách Ngoại văn,available,1000.0,True,False,True,sach-tieng-anh,self-help,motivational
198787061,Bài tập bổ trợ Tiếng Anh 3 Extra and Friends,89000,89000,0,5.0,4,303,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Nhà Xuất Bản Đại Học Huế,9786043376937,Bìa mềm,,2022-08-01,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
602455,Gương Hy Sinh ,42000,42000,0,5.0,4,107,Nguyễn Hiến Lê,Công Ty TNHH Thư Lâm,Nhà Xuất Bản Văn Hoá Thông Tin,,Bìa mềm,225.0,2013-05-01,Chính Thông,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
168774220,i-Learn Smart Maths Grade 4 Student's Book Part 1 (ENG-VN),156000,156000,0,5.0,4,92,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Vietnam News Agency Publishing House,9786049843563,,,,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
271798385,Sách Tuyển Tập Nguyễn Công Hoan,118800,165000,28,5.0,4,69,Nguyễn Công Hoan,Minh Long,Nhà Xuất Bản Văn Học,,Bìa mềm,700.0,2023-09-09,Tiki Trading,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
195545263,Sách Trong Gia Đình,72000,100000,28,4.5,4,74,Hector Malot,Minh Long,Nhà Xuất Bản Văn Học,,Bìa mềm,364.0,2022-08-08,Tiki Trading,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
149847158,Disney Kids Readers Level 3 Pack Of 6,744800,784000,5,5.0,4,15,Kathryn Harper,Pearson Education,Pearson,9781292433813,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,children-books,education-reference
170772546,i-Learn My Phonics Grade 2 Activity Book,70000,70000,0,5.0,4,192,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Express Publishing,9786049188497,,,,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
111657831,Dẫn Luận Thi Pháp Học Văn Học (Bìa mềm),180000,180000,0,5.0,4,16,Không rõ,NXB Đại Học Sư Phạm,Nhà Xuất Bản Đại Học Sư Phạm,,Bìa gập,452.0,2025-10-30,VIETNAMBOOK,available,1000.0,True,False,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
273729044,Hồi Âm Từ Phương Nam,167200,190000,12,5.0,4,22,Huỳnh Như Phương,Công ty TNHH Truyền Thông và Giáo Dục Lyceum,Nhà Xuất Bản Đà Nẵng,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
186881228,Tiếng Anh 10 i-Learn Smart World Teacher's book,168000,168000,0,4.8,4,35,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Nhà Xuất Bản Đại Học Huế,9786043374940,Bìa mềm,,2023-05-10,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
68360471,"Sách Chiếc Hộp Rỗng Và Maria Lần 0 - Tập 1 (Tặng Postcard Nhân Vật Cho Những Độc Giả Đặt Hàng Sớm Nhất, Số Lượng Có Hạn)",76400,98000,22,4.8,4,21,Mikage Eiji,IPM,Nhà Xuất Bản Hồng Đức,,Bìa mềm,336.0,2020-10-15,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,light-novel
272832313,Chiến Tranh Biên Giới Tây Nam Dưới Góc Phê Bình Phân Tâm Học (Sách chuyên khảo),95200,136000,30,4.8,4,54,Không rõ,VIETNAMBOOK,Nhà Xuất Bản Hà Nội,,Bìa gập,272.0,2023-10-14,VIETNAMBOOK,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phong-su-ky-su
171151581,Speak Now 4 Student's Book with Online Practice,286000,286000,0,4.8,4,33,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Oxford,9780194030410,,,,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
196488217,English Vocabulary In Use Upper-Intermediate Book With Answers,512000,539000,5,4.8,4,38,"Michael McCarthy,  Felicity O'Dell",Cambridge University Press,Cambridge University Press,9781316631751,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
12130555,Disney Frozen Fever,79000,79000,0,4.8,4,16,Không rõ,Không rõ,Parragon Book Service Ltd,9781474829335,Bìa mềm,32.0,,Foreignbooks,available,1000.0,True,False,True,sach-tieng-anh,children-books,picture-storybooks
26143500,Sách First Words: My First Book of Learning Fun,77000,77000,0,4.8,4,0,Igloo Books Ltd,Không rõ,Không rõ,,,,,Không rõ,out_of_stock,0.0,False,False,False,sach-tieng-anh,children-books,early-learning
204416875,Điệp Viên Hoàn Hảo X6 - Phạm Xuân Ẩn - Bìa Cứng (Tái Bản 2022),168300,198000,15,5.0,4,89,Larry Berman,FIRST NEWS,hong duc,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
109767377,ハイキュー!! 12 - HAIKYU-! ! 12,144400,183000,21,5.0,4,6,古舘 春一,Kinokuniya Book Stores,Shueisha,9784088801537.0,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,comics-graphic-novels
225267017,Sách Chuyện Đã Cũ Cứ Thong Dong Mà Cũ,72000,120000,40,4.8,4,48,Winlinh,Blue.Books,Nhà Xuất Bản Thế Giới,,Bìa mềm,256.0,2023-01-01,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,tho
74542718,Sách Tuồng Kim Vân Kiều,195000,199000,2,5.0,4,11,Phan Thị Thu Hiền,CÔNG TY TNHH SÁCH & TRUYỀN THÔNG VIỆT NAM,Nhà Xuất Bản Văn Học,,,,,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
168712384,Targeting Mathematics Workbook 3B,204000,204000,0,5.0,4,71,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Star Publishing,9789814448536,Bìa mềm,,2020-02-04,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
253182409,"Thinking, Fast And Slow",399000,399000,0,3.5,4,37,Daniel Kahneman,Phương Nam Book,Penguin,9780141033570.0,Bìa mềm,512.0,,Nhà Sách Phương Nam,available,1000.0,True,False,True,sach-tieng-anh,self-help,emotions
469431,Sách Hội Chợ Phù Hoa - Tập 2 (Đinh Tị),89100,99000,10,5.0,4,20,William Makepeace Thackeray,Đinh Tị,Không rõ,,Bìa mềm,,2016-01-13,Nhà sách Fahasa,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tac-pham-kinh-dien
137255644,Sách Lý Văn Phức Và Nhị Thập Tứ Hiếu Diễn Âm,49500,55000,10,4.3,4,30,Không rõ,Nhà Xuất Bản Hội Nhà Văn,Nhà Xuất Bản Hội Nhà Văn,,Bìa mềm,112.0,2017-03-05,Nhà Sách Phương Nam,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,phe-binh-ly-luan-van-hoc
263256273,Principles: Life and Work,759000,759000,0,5.0,4,99,Ray Dalio,Phương Nam Book,Simon & Schuster,9781501124020,Bìa cứng,592.0,,Nhà Sách Phương Nam,available,1000.0,True,True,True,sach-tieng-anh,business-economics,management-leadership
170772591,i-Learn My Phonics Grade 1 Activity Book,70000,70000,0,4.8,4,183,Không rõ,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Express Publishing,9786049188473,,,,Dtpbooks,available,1000.0,True,True,True,sach-tieng-anh,education-teaching,elts
214935209,The Song of Achilles,329000,329000,0,4.8,4,33,Không rõ,Bloomsbury Publishing PLC,Bloomsbury Publishing PLC,9781408891384,Bìa mềm,,,Xunhasaba Thế giới Sách Ngoại văn,available,1000.0,True,True,True,sach-tieng-anh,fiction-literature,historical-fiction
41161319,Sách Ngọn Gió Qua Vườn,191750,295000,35,5.0,4,46,Ý Nhi,NXB Phụ Nữ Việt Nam,Không rõ,,Bìa mềm,832.0,2019-11-01,Tiki Trading,available,1000.0,False,True,True,sach-truyen-tieng-viet,sach-van-hoc,tho
278814323,"Nhìn lại những thu xanh - Hồi ký Ngô Huy Cẩn, Trần Lưu Vân Hiền - Sách gây quỹ từ thiện cho Quỹ Trò Nghèo Vùng Cao",100000,100000,0,4.5,4,94,"Ngô Huy Cẩn, Trần Lưu Vân Hiền",Công ty Cổ phần Văn hóa An Lạc,Nhà Xuất Bản Phụ Nữ Việt Nam,,Bìa mềm tay gấp,208.0,2025-10-27,An Lạc,available,1000.0,True,True,True,sach-truyen-tieng-viet,sach-van-hoc,tieu-su-hoi-ky
